-5.05619,35.1764,-3.86247,30.0096
-5.05619,35.1764,-3.86247,30.0096
-5.05619,35.1764,-3.86247,30.0096
-5.05619,35.1764,-3.86247,30.0096
-5.05619,35.1764,-3.86247,30.0096
-5.05619,35.1764,-3.86247,30.0096
-5.11614,35.1764,-3.92242,30.0096
-5.2034,35.1764,-4.00968,30.0096
-5.29066,35.1764,-4.09694,30.0096
-5.37792,35.1764,-4.1842,30.0096
-5.46518,35.1764,-4.27146,30.0096
-5.5198,35.1764,-4.32608,30.0096
-5.5198,35.1764,-4.32608,30.0096
-5.5198,35.1764,-4.32608,30.0096
-5.5198,35.1764,-4.32608,30.0096
-5.5198,35.1764,-4.32608,30.0096
-5.51913,35.1499,-4.32608,29.9824
-5.50822,34.7157,-4.32608,29.5373
-5.49732,34.2816,-4.32608,29.0923
-5.48641,33.8474,-4.32608,28.6472
-5.4755,33.4133,-4.32608,28.2022
-5.46459,32.9791,-4.32608,27.7571
-5.46184,32.8698,-4.32608,27.645
-5.46184,32.8698,-4.32608,27.645
-5.46184,32.8698,-4.32608,27.645
-5.46184,32.8698,-4.32608,27.645
-5.46184,32.8698,-4.32608,27.645
-5.46184,32.6865,-4.23571,27.2293
-5.46184,32.2653,-4.02805,26.2741
-5.46184,31.8441,-3.82039,25.3189
-5.46184,31.4229,-3.61273,24.3637
-5.46184,31.0016,-3.40507,23.4085
-5.46184,30.6319,-3.22279,22.57
-5.46184,30.6319,-3.22279,22.57
-5.46184,30.6319,-3.22279,22.57
-5.46184,30.6319,-3.22279,22.57
-5.46184,30.6319,-3.22279,22.57
-5.46184,30.6319,-3.22279,22.57
-5.59177,30.6173,-3.33817,22.57
-5.75233,30.5993,-3.48074,22.57
-5.91289,30.5814,-3.62332,22.57
-6.07345,30.5634,-3.76589,22.57
-6.234,30.5454,-3.90846,22.57
-6.31488,30.5363,-3.98028,22.57
-6.31488,30.5363,-3.98028,22.57
-6.31488,30.5363,-3.98028,22.57
-6.31488,30.5363,-3.98028,22.57
-6.31488,30.5363,-3.98028,22.57
-6.32005,30.5311,-3.89294,22.57
-6.34827,30.5029,-3.41648,22.57
