4.05187,46.2597,-10.7369,61.8555
4.05187,46.2597,-10.7369,61.6509
4.05187,46.2597,-10.7369,61.4464
4.05187,46.2597,-10.7369,61.2418
4.05187,46.2597,-10.7369,61.0372
4.05187,46.2597,-10.7369,60.8327
4.05187,46.2597,-10.7369,60.6281
4.05187,46.2597,-10.7369,60.4236
4.05187,46.2597,-10.7369,60.219
4.05187,46.2597,-10.7369,60.0144
4.05187,46.2597,-10.7369,59.8099
4.05187,46.2597,-10.7369,59.6053
4.05187,46.2597,-10.7369,59.4007
4.05187,46.2597,-10.7369,59.1962
4.05187,46.2597,-10.7369,58.9916
4.05187,46.2597,-10.7369,58.787
4.05187,46.2597,-10.7369,58.5825
4.05187,46.2597,-10.7369,58.3779
4.05187,46.2597,-10.7369,58.1733
4.05187,46.2597,-10.7369,58.15
4.05187,46.2597,-10.7369,58.15
4.05187,46.2597,-10.7369,58.15
4.05187,46.2597,-10.7369,58.15
4.05187,46.2597,-10.7369,58.15
4.05187,46.2597,-10.7369,58.15
4.05187,46.2597,-10.7369,58.15
4.05187,46.2597,-10.7369,58.15
4.05187,46.2597,-10.7369,58.15
4.05187,46.2597,-10.7369,58.15
4.05187,46.2597,-10.7369,58.15
4.05187,46.2597,-10.7369,58.15
4.05187,46.2597,-10.7369,58.15
4.05187,46.2597,-10.7369,58.15
4.05187,46.2597,-10.7369,58.15
4.05187,46.2597,-10.7369,58.15
4.05187,46.2597,-10.7369,58.15
4.05187,46.2597,-10.7369,58.15
4.00417,46.2597,-10.7846,58.15
3.94237,46.2597,-10.8464,58.15
3.88056,46.2597,-10.9082,58.15
3.81876,46.2597,-10.97,58.15
3.75695,46.2597,-11.0318,58.15
3.69515,46.2597,-11.0936,58.15
3.63334,46.2597,-11.1554,58.15
3.57154,46.2597,-11.2172,58.15
3.50973,46.2597,-11.279,58.15
3.44792,46.2597,-11.3408,58.15
3.38612,46.2597,-11.4026,58.15
3.32431,46.2597,-11.4644,58.15
3.26251,46.2597,-11.5262,58.15
3.2007,46.2597,-11.588,58.15
3.1389,46.2597,-11.6498,58.15
3.07709,46.2597,-11.7116,58.15
3.01529,46.2597,-11.7734,58.15
2.95348,46.2597,-11.8352,58.15
2.93232,46.2597,-11.8564,58.15
2.93232,46.2597,-11.8564,58.15
2.93232,46.2597,-11.8564,58.15
2.93232,46.2597,-11.8564,58.15
2.93232,46.2597,-11.8564,58.15
2.93232,46.2597,-11.8564,58.15
2.93232,46.2597,-11.8564,58.15
2.93232,46.2597,-11.8564,58.15
2.93232,46.2597,-11.8564,58.15
2.93232,46.2597,-11.8564,58.15
2.93232,46.2597,-11.8564,58.15
2.93232,46.2597,-11.8564,58.15
2.93232,46.2597,-11.8564,58.15
2.93232,46.2597,-11.8564,58.15
2.93232,46.2597,-11.8564,58.15
2.93232,46.2597,-11.8564,58.15
2.93232,46.2597,-11.8564,58.15
2.93232,46.2597,-11.8564,58.15
2.93232,46.2925,-11.8171,58.1827
2.93232,46.3527,-11.7449,58.243
2.93232,46.413,-11.6726,58.3033
2.93232,46.4732,-11.6004,58.3635
2.93232,46.5335,-11.5281,58.4238
2.93232,46.5938,-11.4559,58.484
2.93232,46.654,-11.3837,58.5443
2.93232,46.7143,-11.3114,58.6045
2.93232,46.7746,-11.2392,58.6648
2.93232,46.8348,-11.1669,58.7251
2.93232,46.8951,-11.0947,58.7853
2.93232,46.9553,-11.0224,58.8456
2.93232,47.0156,-10.9502,58.9058
2.93232,47.0759,-10.8779,58.9661
2.93232,47.1361,-10.8057,59.0263
2.93232,47.1964,-10.7334,59.0866
2.93232,47.2566,-10.6612,59.1469
2.93232,47.3169,-10.5889,59.2071
2.93232,47.3513,-10.5477,59.2415
2.93232,47.3513,-10.5477,59.2415
2.93232,47.3513,-10.5477,59.2415
2.93232,47.3513,-10.5477,59.2415
2.93232,47.3513,-10.5477,59.2415
2.93232,47.3513,-10.5477,59.2415
2.93232,47.3513,-10.5477,59.2415
2.93232,47.3513,-10.5477,59.2415
2.93232,47.3513,-10.5477,59.2415
2.93232,47.3513,-10.5477,59.2415
2.93232,47.3513,-10.5477,59.2415
2.93232,47.3513,-10.5477,59.2415
2.93232,47.3513,-10.5477,59.2415
2.93232,47.3513,-10.5477,59.2415
2.93232,47.3513,-10.5477,59.2415
2.93232,47.3513,-10.5477,59.2415
2.93232,47.3513,-10.5477,59.2415
2.93232,47.3513,-10.5477,59.2415
2.93232,47.3513,-10.5477,59.1791
2.93232,47.3513,-10.5477,58.9813
2.93232,47.3513,-10.5477,58.7835
2.93232,47.3513,-10.5477,58.5857
2.93232,47.3513,-10.5477,58.3878
2.93232,47.3513,-10.5477,58.19
2.93232,47.3513,-10.5477,57.9922
2.93232,47.3513,-10.5477,57.7944
2.93232,47.3513,-10.5477,57.5966
2.93232,47.3513,-10.5477,57.3987
2.93232,47.3513,-10.5477,57.2009
2.93232,47.3513,-10.5477,57.0031
2.93232,47.3513,-10.5477,56.8053
2.93232,47.3513,-10.5477,56.6074
2.93232,47.3513,-10.5477,56.4096
2.93232,47.3513,-10.5477,56.2118
2.93232,47.3513,-10.5477,56.014
2.93232,47.3513,-10.5477,55.8161
2.93232,47.3513,-10.5477,55.6581
2.93232,47.3513,-10.5477,55.6581
2.93232,47.3513,-10.5477,55.6581
2.93232,47.3513,-10.5477,55.6581
2.93232,47.3513,-10.5477,55.6581
2.93232,47.3513,-10.5477,55.6581
2.93232,47.3513,-10.5477,55.6581
2.93232,47.3513,-10.5477,55.6581
2.93232,47.3513,-10.5477,55.6581
2.93232,47.3513,-10.5477,55.6581
2.93232,47.3513,-10.5477,55.6581
2.93232,47.3513,-10.5477,55.6581
2.93232,47.3513,-10.5477,55.6581
2.93232,47.3513,-10.5477,55.6581
2.93232,47.3513,-10.5477,55.6581
2.93232,47.3513,-10.5477,55.6581
2.93232,47.3513,-10.5477,55.6581
2.93232,47.3513,-10.5477,55.6581
2.93805,47.357,-10.5477,55.6581
3.0039,47.4229,-10.5477,55.6581
3.06976,47.4887,-10.5477,55.6581
3.13562,47.5546,-10.5477,55.6581
3.20148,47.6204,-10.5477,55.6581
3.26734,47.6863,-10.5477,55.6581
3.33319,47.7522,-10.5477,55.6581
3.39905,47.818,-10.5477,55.6581
3.46491,47.8839,-10.5477,55.6581
3.53077,47.9497,-10.5477,55.6581
3.59663,48.0156,-10.5477,55.6581
3.66248,48.0814,-10.5477,55.6581
3.72834,48.1473,-10.5477,55.6581
3.7942,48.2131,-10.5477,55.6581
3.86006,48.279,-10.5477,55.6581
3.92592,48.3448,-10.5477,55.6581
3.99177,48.4107,-10.5477,55.6581
4.05763,48.4766,-10.5477,55.6581
4.12349,48.5424,-10.5477,55.6581
4.12528,48.5442,-10.5477,55.6581
4.12528,48.5442,-10.5477,55.6581
4.12528,48.5442,-10.5477,55.6581
4.12528,48.5442,-10.5477,55.6581
4.12528,48.5442,-10.5477,55.6581
4.12528,48.5442,-10.5477,55.6581
4.12528,48.5442,-10.5477,55.6581
4.12528,48.5442,-10.5477,55.6581
4.12528,48.5442,-10.5477,55.6581
4.12528,48.5442,-10.5477,55.6581
4.12528,48.5442,-10.5477,55.6581
4.12528,48.5442,-10.5477,55.6581
4.12528,48.5442,-10.5477,55.6581
4.12528,48.5442,-10.5477,55.6581
4.12528,48.5442,-10.5477,55.6581
4.12528,48.5442,-10.5477,55.6581
4.12528,48.5442,-10.5477,55.6581
4.12528,48.5442,-10.5477,55.6581
4.12528,48.5875,-10.5477,55.7014
4.12528,48.638,-10.5477,55.7519
4.12528,48.6884,-10.5477,55.8023
4.12528,48.7389,-10.5477,55.8528
4.12528,48.7893,-10.5477,55.9032
4.12528,48.8398,-10.5477,55.9537
4.12528,48.8902,-10.5477,56.0041
4.12528,48.9406,-10.5477,56.0545
4.12528,48.9911,-10.5477,56.105
4.12528,49.0415,-10.5477,56.1554
4.12528,49.092,-10.5477,56.2059
4.12528,49.1424,-10.5477,56.2563
4.12528,49.1929,-10.5477,56.3068
4.12528,49.2433,-10.5477,56.3572
4.12528,49.2938,-10.5477,56.4077
4.12528,49.3442,-10.5477,56.4581
4.12528,49.3947,-10.5477,56.5086
4.12528,49.4451,-10.5477,56.559
4.12528,49.458,-10.5477,56.5719
4.12528,49.458,-10.5477,56.5719
4.12528,49.458,-10.5477,56.5719
4.12528,49.458,-10.5477,56.5719
4.12528,49.458,-10.5477,56.5719
4.12528,49.458,-10.5477,56.5719
4.12528,49.458,-10.5477,56.5719
4.12528,49.458,-10.5477,56.5719
4.12528,49.458,-10.5477,56.5719
4.12528,49.458,-10.5477,56.5719
4.12528,49.458,-10.5477,56.5719
4.12528,49.458,-10.5477,56.5719
4.12528,49.458,-10.5477,56.5719
4.12528,49.458,-10.5477,56.5719
4.12528,49.458,-10.5477,56.5719
4.12528,49.458,-10.5477,56.5719
4.12528,49.458,-10.5477,56.5719
4.12528,49.458,-10.5477,56.5719
4.04483,49.4598,-10.6299,56.5719
3.91722,49.4625,-10.7603,56.5719
3.78961,49.4653,-10.8907,56.5719
3.662,49.4681,-11.0211,56.5719
3.53439,49.4709,-11.1515,56.5719
3.40678,49.4736,-11.2819,56.5719
3.27917,49.4764,-11.4122,56.5719
3.15156,49.4792,-11.5426,56.5719
3.02395,49.482,-11.673,56.5719
2.89634,49.4847,-11.8034,56.5719
2.76873,49.4875,-11.9338,56.5719
2.64112,49.4903,-12.0642,56.5719
2.51351,49.4931,-12.1946,56.5719
2.3859,49.4958,-12.325,56.5719
2.25829,49.4986,-12.4554,56.5719
2.13068,49.5014,-12.5858,56.5719
2.00306,49.5042,-12.7161,56.5719
1.87545,49.507,-12.8465,56.5719
1.81373,49.5083,-12.9096,56.5719
1.81373,49.5083,-12.9096,56.5719
1.81373,49.5083,-12.9096,56.5719
1.81373,49.5083,-12.9096,56.5719
1.81373,49.5083,-12.9096,56.5719
1.81373,49.5083,-12.9096,56.5719
1.81373,49.5083,-12.9096,56.5719
1.81373,49.5083,-12.9096,56.5719
1.81373,49.5083,-12.9096,56.5719
1.81373,49.5083,-12.9096,56.5719
1.81373,49.5083,-12.9096,56.5719
1.81373,49.5083,-12.9096,56.5719
1.81373,49.5083,-12.9096,56.5719
1.81373,49.5083,-12.9096,56.5719
1.81373,49.5083,-12.9096,56.5719
1.81373,49.5083,-12.9096,56.5719
1.81373,49.5083,-12.9096,56.5719
1.81373,49.5083,-12.9096,56.5719
1.81373,49.4729,-12.8711,56.5365
1.81373,49.3849,-12.7754,56.4485
1.81373,49.2969,-12.6797,56.3605
1.81373,49.2089,-12.5841,56.2725
1.81373,49.1209,-12.4884,56.1845
1.81373,49.0329,-12.3927,56.0965
1.81373,48.9449,-12.297,56.0085
1.81373,48.8569,-12.2013,55.9205
1.81373,48.7689,-12.1056,55.8325
1.81373,48.6809,-12.0099,55.7445
1.81373,48.5929,-11.9142,55.6565
1.81373,48.5049,-11.8186,55.5685
1.81373,48.4169,-11.7229,55.4805
1.81373,48.3289,-11.6272,55.3925
1.81373,48.2409,-11.5315,55.3045
1.81373,48.1529,-11.4358,55.2165
1.81373,48.0649,-11.3401,55.1285
1.81373,47.9769,-11.2444,55.0405
1.81373,47.9142,-11.1763,54.9778
1.81373,47.9142,-11.1763,54.9778
1.81373,47.9142,-11.1763,54.9778
1.81373,47.9142,-11.1763,54.9778
1.81373,47.9142,-11.1763,54.9778
1.81373,47.9142,-11.1763,54.9778
1.81373,47.9142,-11.1763,54.9778
1.81373,47.9142,-11.1763,54.9778
1.81373,47.9142,-11.1763,54.9778
1.81373,47.9142,-11.1763,54.9778
1.81373,47.9142,-11.1763,54.9778
1.81373,47.9142,-11.1763,54.9778
1.81373,47.9142,-11.1763,54.9778
1.81373,47.9142,-11.1763,54.9778
1.81373,47.9142,-11.1763,54.9778
1.81373,47.9142,-11.1763,54.9778
1.81373,47.9142,-11.1763,54.9778
1.81373,47.9142,-11.1763,54.9778
1.80846,47.9144,-11.1817,54.878
1.77819,47.9152,-11.2129,54.304
1.74791,47.9161,-11.2441,53.73
1.71764,47.917,-11.2752,53.156
1.68736,47.9179,-11.3064,52.582
1.65708,47.9188,-11.3376,52.008
1.62681,47.9197,-11.3688,51.434
1.59653,47.9206,-11.3999,50.8601
1.56625,47.9215,-11.4311,50.2861
1.53598,47.9224,-11.4623,49.7121
1.5057,47.9233,-11.4935,49.1381
1.47542,47.9242,-11.5246,48.5641
1.44515,47.9251,-11.5558,47.9901
1.41487,47.926,-11.587,47.4161
1.3846,47.9269,-11.6182,46.8421
1.35432,47.9278,-11.6493,46.2682
1.32404,47.9287,-11.6805,45.6942
1.29377,47.9296,-11.7117,45.1202
1.2653,47.9304,-11.741,44.5805
1.2653,47.9304,-11.741,44.5805
1.2653,47.9304,-11.741,44.5805
1.2653,47.9304,-11.741,44.5805
1.2653,47.9304,-11.741,44.5805
1.2653,47.9304,-11.741,44.5805
1.2653,47.9304,-11.741,44.5805
1.2653,47.9304,-11.741,44.5805
1.2653,47.9304,-11.741,44.5805
1.2653,47.9304,-11.741,44.5805
1.2653,47.9304,-11.741,44.5805
1.2653,47.9304,-11.741,44.5805
1.2653,47.9304,-11.741,44.5805
1.2653,47.9304,-11.741,44.5805
1.2653,47.9304,-11.741,44.5805
1.2653,47.9304,-11.741,44.5805
1.2653,47.9304,-11.741,44.5805
1.2653,47.9304,-11.741,44.5805
1.2653,47.9304,-11.741,44.5805
1.26475,47.9299,-11.6306,44.5805
1.26417,47.9293,-11.5139,44.5805
1.26359,47.9287,-11.3971,44.5805
